code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,xpos,ypos,perfGrp
147,0.65,1,8,2,1.49268706399994,2,3,16,2,1.99717437799995,1,1.49268706399994,2,0,1,0,0,NaN,NaN,2
189,1.4,3,8,1,2.11080498699994,2,45,16,3,1.760257551,0,NaN,NaN,0,0,1,0,NaN,NaN,2
53,1.4,3,4,2,0.895900287999893,2,53,7,4,0.947145437000017,1,0.895900287999893,4,0,1,0,0,NaN,NaN,2
85,0.65,1,6,2,0.844217538999828,1,13,4,4,0.974298725000153,0,NaN,NaN,0,0,0,1,-0.866025403784439,-0.5,2
264,0.65,3,10,1,0.656118692999826,1,48,2,4,0.79453335900007,1,0.656118692999826,4,1,0,0,0,0.587785252292473,0.809016994374947,2
285,0.65,3,10,1,0.499536228999887,2,69,20,4,0.800931865999928,0,NaN,NaN,0,0,1,0,NaN,NaN,2
246,1.4,1,10,2,1.01331121299995,1,30,10,1,0.877282216999902,0,NaN,NaN,0,0,0,1,0.951056516295154,-0.309016994374948,2
148,0.65,1,8,1,0.424670873999958,1,4,7,2,0.962269270999968,1,0.424670873999958,2,1,0,0,0,0.38268343236509,-0.923879532511287,2
141,0.65,3,6,1,0.804396333999875,1,69,4,2,0.872198255000058,1,0.804396333999875,2,1,0,0,0,-0.866025403784439,-0.5,2
249,1.4,1,10,2,0.921065983000062,2,33,12,2,1.70102630600013,1,0.921065983000062,2,0,1,0,0,NaN,NaN,2
23,1.4,1,4,1,0.485880678000058,1,23,1,4,0.656632383999977,1,0.485880678000058,4,1,0,0,0,0.707106781186548,0.707106781186547,2
155,0.65,1,8,2,0.876784565999969,1,11,5,1,2.22027157599996,0,NaN,NaN,0,0,0,1,-0.923879532511287,-0.38268343236509,2
107,1.4,1,6,2,0.699744494000015,2,35,10,3,1.23369858500018,1,0.699744494000015,3,0,1,0,0,NaN,NaN,2
277,0.65,3,10,2,1.24417994500004,2,61,18,2,1.21050269400007,1,1.24417994500004,2,0,1,0,0,NaN,NaN,2
178,1.4,1,8,2,0.625512758000013,2,34,13,2,0.9536650189998,1,0.625512758000013,2,0,1,0,0,NaN,NaN,2
